 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.10008E+02      -0.59169E-06       0.31809E+00      -0.15512E+01      -0.27102E+00       0.65027E+00
      0      1      -0.86269E+01      -0.36952E-05      -0.84402E-01       0.39384E+00      -0.25642E+00       0.34729E+01
      0      1       0.48853E+01      -0.38803E-05       0.27741E-01      -0.17570E+01       0.38603E+00      -0.80836E+01
      0      1      -0.41110E+01      -0.35419E-05       0.39038E+00       0.67759E-01      -0.45832E+00       0.11775E+01
      0      1      -0.28426E+01       0.30350E-05      -0.40787E+00       0.20332E+01      -0.59300E+00       0.33981E+01
      0      1      -0.37282E+01      -0.31250E-05      -0.65307E+00       0.41072E+01      -0.41452E-01      -0.70081E+00
      0      1      -0.44277E+01      -0.22062E-05       0.61262E+00       0.41485E+00      -0.89928E-01      -0.14852E+01
      0      1      -0.72864E+01      -0.16178E-05       0.41964E+00       0.91261E+00       0.32246E+00      -0.68519E+01
      0      1      -0.11685E+02       0.94577E-06       0.19446E+00      -0.23827E+01       0.14749E+00       0.60672E+01
      0      1       0.22134E+01      -0.20893E-05      -0.45585E+00      -0.19902E+01      -0.28079E+00      -0.47383E+00
      0      1       0.11459E+02       0.10934E-07       0.50025E+00      -0.44883E+01      -0.41276E+00       0.16961E+01
      0      1       0.76944E+01      -0.44792E-05      -0.11792E+00      -0.69427E+01       0.42458E+00      -0.30218E+01
      0      1      -0.82056E+01       0.30582E-05       0.33600E+00       0.14941E+01       0.20990E+00      -0.74139E+01
      0      1      -0.25853E+01       0.49998E-06      -0.35868E-01       0.31916E+01       0.28995E-01       0.18385E+01
      0      1       0.38012E+01      -0.39822E-05       0.30491E+00       0.50365E+00       0.26196E+00       0.14103E+01
      0      1      -0.87645E+01       0.32500E-05      -0.96066E-01      -0.60626E+01       0.12743E+00       0.12362E+01
      0      1       0.62431E+00       0.42467E-05       0.27983E+00       0.14129E+01      -0.52442E+00      -0.14409E+01
      0      1      -0.71826E+01       0.29654E-05       0.84215E-01       0.10146E+01       0.35275E+00       0.17332E+01
      0      1       0.11408E+02       0.37710E-05      -0.15635E+00       0.12250E+01      -0.52097E+00      -0.95557E-01
      0      1      -0.43004E+01      -0.83444E-06       0.12210E+00      -0.56964E+00      -0.61024E-01      -0.28844E+00
      0      1       0.20963E+01       0.31011E-05      -0.44965E+00       0.53045E-01      -0.21640E+00       0.98408E+00
      0      1       0.74558E+01      -0.16650E-05       0.53738E+00      -0.17317E+01      -0.83055E+00       0.97367E+01
      0      1       0.10888E+02       0.53886E-05       0.44677E+00       0.34075E+01       0.67527E+00      -0.71103E+00
      0      1       0.54213E+01       0.32900E-05       0.11406E+00      -0.32321E+01      -0.20217E+00       0.86581E+00
      0      1       0.32075E+01       0.40228E-05       0.45524E+00       0.21529E+01      -0.34767E+00       0.15247E+01
      0      1      -0.61745E+01       0.97274E-06       0.44770E+00      -0.33965E+01      -0.41502E+00      -0.53461E+00
      0      1      -0.22013E+01      -0.15562E-05       0.17936E+00      -0.68434E+00      -0.47681E+00       0.27915E+01
      0      1       0.11411E+02       0.37221E-05      -0.38304E+00      -0.31504E+01      -0.34072E+00       0.22610E+01
      0      1      -0.92108E+01      -0.17940E-05       0.28853E+00       0.23933E+01       0.28120E+00      -0.70694E+01
      0      1      -0.28780E+01       0.17248E-05      -0.93273E-01      -0.17903E+01      -0.97252E+00       0.26016E+01
      0      1      -0.50188E+01      -0.26215E-05       0.45843E+00      -0.18899E+01      -0.67003E+00       0.55585E+01
      0      1       0.91642E+01      -0.15900E-06      -0.77657E-01       0.18183E+01       0.15222E+00      -0.23074E+01
      0      1      -0.78118E+01      -0.27686E-05       0.50403E+00       0.89619E+00      -0.56382E-01      -0.46016E+01
      0      1      -0.92755E+01       0.37955E-05       0.26584E+00      -0.39549E+01      -0.23402E+00       0.10476E+01
      0      1      -0.18547E+01      -0.37048E-05      -0.43815E+00       0.33462E+01       0.26804E+00       0.35638E+01
      0      1      -0.69869E+01       0.45850E-05       0.35844E+00      -0.23159E+01       0.63144E-01       0.75168E+00
      0      1       0.44903E+01       0.22958E-05      -0.75618E-02      -0.44527E+01       0.16847E+00       0.50642E+01
      0      1       0.79713E+01      -0.50611E-05      -0.79167E-01      -0.12793E+01      -0.14051E+00       0.17381E+01
      0      1       0.20401E+01       0.36659E-05       0.52695E+00      -0.50544E+00       0.47495E+00      -0.38916E+00
      0      1       0.34389E+01      -0.48054E-05      -0.64426E+00       0.52125E+01      -0.29758E+00       0.10010E+01
      0      1       0.26012E+01       0.50136E-05      -0.70587E+00       0.26722E+01       0.14118E+00      -0.33422E+01
      0      1      -0.17007E+01      -0.10466E-05      -0.22189E+00      -0.44774E+01      -0.50926E+00       0.38819E+00
      0      1       0.12025E+02      -0.32463E-05       0.12116E+00      -0.15660E+01       0.86345E+00      -0.84046E+01
      0      1       0.10544E+02      -0.23860E-05      -0.58159E+00       0.46629E+01      -0.30648E+00      -0.22129E+01
      0      1       0.14120E+01      -0.24885E-05      -0.41696E+00       0.21263E+01      -0.22899E+00      -0.29247E+01
      0      1       0.84782E+01      -0.19953E-05       0.54295E+00      -0.30058E+00       0.36208E-01       0.14333E+01
      0      1      -0.11579E+02       0.32262E-05       0.30158E+00       0.58748E+00      -0.67594E+00       0.50722E+01
      0      1      -0.55174E+01       0.26011E-05       0.61326E+00      -0.30280E+01      -0.18176E+00      -0.94119E+00
      0      1       0.56414E+01      -0.17069E-05      -0.62058E-01      -0.16801E+01      -0.52441E+00       0.34953E+01
      0      1      -0.11251E+02      -0.38045E-05      -0.64077E+00       0.12485E+01      -0.11841E+00      -0.54465E+01
      0      1      -0.69686E+01      -0.64547E-06      -0.76249E+00       0.26000E+01       0.88973E-01      -0.70894E+01
      0      1      -0.72805E+01      -0.47196E-05       0.46180E+00      -0.10484E+01       0.23429E+00      -0.34082E+01
      0      1       0.44873E+01      -0.23355E-05       0.27114E+00       0.60741E+01      -0.44169E+00       0.35244E+01
      0      1      -0.77990E+01       0.30555E-05      -0.53803E+00       0.43488E+01       0.30692E-03      -0.41209E+01
      0      1       0.71451E+01       0.38113E-05       0.49329E+00       0.26487E+01       0.18644E-01      -0.28060E+01
      0      1      -0.36011E+01       0.15335E-05       0.19060E+00      -0.28620E+01      -0.20583E+00      -0.27632E+01
      0      1      -0.11392E+02       0.19415E-05      -0.21949E+00       0.84403E+00       0.27339E+00      -0.22419E+00
      0      1      -0.55430E+01       0.27515E-06       0.16451E+00      -0.12790E+01       0.46651E+00       0.63663E+00
      0      1      -0.91644E+01       0.23105E-05      -0.78607E-01       0.13841E+01      -0.86781E+00       0.11040E+02
      0      1       0.12264E+02       0.43413E-05       0.12353E+00       0.54731E+00      -0.88858E-01       0.13450E+01
      0      1       0.23573E+01      -0.45408E-05       0.15319E+00       0.74650E+00       0.52416E+00      -0.43555E+01
      0      1       0.11795E+02       0.24315E-05      -0.79683E+00       0.42780E+01       0.67046E+00      -0.99209E+01
      0      1      -0.58962E+01      -0.40183E-05      -0.91725E-01      -0.31590E+01      -0.23677E+00      -0.66823E+00
      0      1       0.92281E+01      -0.27709E-05      -0.44914E+00      -0.60886E+01      -0.27138E-01       0.24346E+01
      0      1       0.60789E+01       0.30898E-06       0.29779E+00       0.14088E+01      -0.65351E+00       0.23763E+01
      0      1       0.12175E+02      -0.30071E-06       0.39419E+00      -0.10571E+01       0.78154E-01       0.58006E+00
      0      1       0.90191E+01      -0.91570E-06       0.43744E+00      -0.11686E+01       0.69798E-01       0.57813E+00
      0      1      -0.62155E+01       0.15022E-05      -0.15472E+00       0.87998E+00      -0.49090E+00       0.20648E+01
      0      1       0.90374E+01      -0.23366E-05       0.99808E-01       0.43011E+01       0.78136E+00      -0.68729E+00
      0      1       0.10126E+02      -0.51366E-05       0.21069E-01       0.21386E+01       0.39260E+00      -0.17628E+01
      0      1       0.11476E+02      -0.10419E-05       0.16693E+00      -0.15810E+01       0.12414E+00      -0.55481E+00
      0      1       0.81466E+01       0.45621E-05       0.66759E+00       0.17974E+01      -0.41835E+00       0.13546E+01
      0      1      -0.10121E+02      -0.38970E-05       0.43714E-01      -0.31202E+01      -0.34427E+00      -0.60031E+00
      0      1       0.90892E+01      -0.16459E-05      -0.34190E+00       0.43547E+01      -0.57239E+00       0.32798E+01
      0      1       0.53615E+01       0.42093E-05       0.30490E+00      -0.23020E+01       0.14532E+00       0.22806E+01
      0      1      -0.80442E+00       0.33527E-05      -0.97974E+00       0.69190E+01      -0.37663E+00       0.12941E+01
      0      1       0.70115E+01      -0.51696E-06       0.90034E-01       0.18843E+01      -0.10867E+00       0.18829E+01
      0      1      -0.58667E+01      -0.25465E-05       0.12372E+00       0.17323E+01       0.51102E+00       0.85954E+00
      0      1      -0.54461E+01      -0.33751E-05       0.10012E+00      -0.34648E+01       0.63620E-01       0.23442E+00
      0      1       0.10105E+02       0.16168E-05       0.24100E+00       0.90506E+00       0.19758E+00      -0.80619E+00
      0      1      -0.80036E+01      -0.51396E-06      -0.76916E-01       0.18604E+01       0.45670E+00      -0.45737E+00
      0      1       0.96294E+01       0.17587E-05       0.98734E-01       0.14696E+01       0.16824E+00       0.46869E+00
      0      1      -0.50573E+01      -0.30128E-05      -0.15434E+00       0.91036E+00       0.61859E+00      -0.37386E+01
      0      1      -0.72222E+01      -0.17097E-05       0.15112E+00      -0.95226E+01       0.45217E+00       0.30445E+01
      0      1       0.43009E+01      -0.47987E-05       0.62156E-01       0.43924E+01      -0.67280E-01      -0.18282E+01
      0      1       0.78942E+01      -0.23100E-05       0.20627E+00       0.76454E-01       0.18633E+00       0.34458E+01
      0      1       0.16599E+01      -0.36957E-05       0.35861E+00      -0.18767E+00      -0.21931E+00       0.35734E+01
      0      1      -0.42544E+01       0.30665E-05       0.15667E+00      -0.48996E+01       0.33122E-01       0.12489E+01
      0      1       0.98163E+01       0.43648E-05       0.58178E+00      -0.12362E-01      -0.15148E+00       0.20299E+01
      0      1      -0.15408E+01       0.20123E-05       0.26165E-01      -0.59645E+00      -0.96070E+00       0.78281E+01
      0      1       0.56518E+00      -0.15389E-05       0.53351E+00      -0.31934E+01       0.36433E-01      -0.32143E+01
      0      1       0.10490E+02      -0.37453E-05      -0.31040E+00       0.10487E+01      -0.36975E-01       0.10582E+01
      0      1       0.55535E+01       0.33951E-05       0.29801E-01      -0.85929E+00      -0.12695E+00      -0.22609E+01
      0      1       0.36692E+01      -0.12140E-05       0.36592E-02      -0.77147E+01      -0.47406E+00      -0.18445E+01
      0      1      -0.10758E+02       0.29897E-05      -0.12469E+00       0.19667E+00       0.58031E-01       0.22379E+01
      0      1      -0.48640E+01       0.40060E-05      -0.65853E+00      -0.23123E+01       0.16368E+00      -0.61582E+01
      0      1       0.68375E+01       0.50209E-05      -0.51119E+00      -0.23415E+01       0.25173E+00      -0.71226E+01
      0      1      -0.22489E+01      -0.35871E-05       0.45812E+00      -0.26010E-01      -0.78685E-01       0.22147E+01
      0      1       0.65995E+01      -0.29334E-05      -0.92790E+00       0.74478E+01       0.29519E+00       0.15172E+01
      0      1       0.10693E+02       0.37982E-05       0.22597E-01       0.21124E+01       0.35811E+00       0.14424E+01
      0      1       0.11967E+02      -0.14437E-05       0.46620E+00      -0.48762E+01       0.74952E+00      -0.10143E+02
      0      1      -0.22339E+01       0.36983E-05      -0.57084E-01      -0.91423E+01       0.36389E+00      -0.15959E+01
      0      1      -0.47192E+01      -0.25212E-05      -0.41116E+00       0.58468E+00      -0.34590E-01      -0.35079E+01
      0      1      -0.92253E-01       0.46377E-05      -0.81391E+00       0.18979E+01       0.13890E+00       0.40583E+01
      0      1      -0.87100E+01      -0.18624E-05       0.22086E+00      -0.67327E+00       0.20336E+00       0.43851E+01
      0      1       0.89912E+01      -0.32043E-05       0.18844E+00       0.85055E+00      -0.17547E+00       0.22129E+01
      0      1      -0.53688E+01      -0.54783E-05      -0.91007E-01       0.34692E+01      -0.11251E+00      -0.84745E-01
      0      1      -0.11411E+01      -0.28979E-05      -0.71867E+00       0.77346E+01       0.37153E+00       0.31757E+01
      0      1      -0.92020E+01      -0.49458E-05      -0.51522E+00       0.49239E+01       0.35448E+00       0.33425E+00
      0      1      -0.43677E+01       0.61360E-07       0.28167E+00      -0.45088E+00      -0.88118E+00       0.26530E+01
      0      1       0.90674E+01       0.74442E-07       0.32193E+00       0.96653E+00      -0.48029E-01      -0.28739E+00
      0      1       0.77667E+01      -0.64489E-06      -0.82686E+00       0.62236E+01      -0.91560E+00       0.15982E+01
      0      1       0.81467E+01       0.13080E-05      -0.18668E+00       0.26058E+01      -0.24472E+00       0.17303E+01
      0      1      -0.21683E+01      -0.24553E-05      -0.58961E+00      -0.31210E+01      -0.10024E+00       0.17650E+01
